2020-10-23T13:59:38.597313+00:00	app[web.1]:	AB_TESTING:	A	1603461575834	1603461578571	mp4	nflfduog	2737
2020-10-23T13:59:38.765065+00:00	app[web.1]:	AB_TESTING:	A	1603461575834	1603461578738	mp4	nflfduog	2904
2020-10-23T13:59:39.871762+00:00	app[web.1]:	AB_TESTING:	C	1603461579848	0	0	nflfduog	0
2020-10-23T13:59:41.300164+00:00	app[web.1]:	AB_TESTING:	A	1603461581274	0	0	nflfduog	0
2020-10-23T13:59:42.280774+00:00	app[web.1]:	AB_TESTING:	A	1603461581274	1603461582251	mp1	nflfduog	977
2020-10-23T13:59:42.967524+00:00	app[web.1]:	AB_TESTING:	A	1603461581274	1603461582920	mp1	nflfduog	1646
2020-10-23T13:59:45.010617+00:00	app[web.1]:	AB_TESTING:	C	1603461584983	0	0	nflfduog	0
2020-10-23T13:59:49.064001+00:00	app[web.1]:	AB_TESTING:	A	1603461589039	0	0	nflfduog	0
2020-10-23T14:00:12.485786+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	0	0	hgfrkug	0
2020-10-23T14:00:14.412000+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461614274	mp1	hgfrkug	1921
2020-10-23T14:00:14.700506+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461614570	mp1	hgfrkug	2217
2020-10-23T14:00:18.086837+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461617943	mp2	hgfrkug	5590
2020-10-23T14:00:18.385806+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461618254	mp2	hgfrkug	5901
2020-10-23T14:00:22.053146+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461621918	mp3	hgfrkug	9565
2020-10-23T14:00:22.449233+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461622313	mp3	hgfrkug	9960
2020-10-23T14:00:22.795109+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461622662	mp3	hgfrkug	10309
2020-10-23T14:00:23.099291+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461622970	mp3	hgfrkug	10617
2020-10-23T14:00:23.401653+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461623270	mp3	hgfrkug	10917
2020-10-23T14:00:26.704672+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461626568	mp4	hgfrkug	14215
2020-10-23T14:00:27.557246+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461627421	mp4	hgfrkug	15068
2020-10-23T14:00:27.903772+00:00	app[web.1]:	AB_TESTING:	A	1603461612353	1603461627775	mp4	hgfrkug	15422
